date,channel,campaign,country,bid,daily_budget,impressions,clicks,conversions,spend_usd
2025-02-25,Google,Vacation,KR,1.387,174.23,15418,489,12,174.23
2025-01-30,Twitter,Hotel,KR,1.62,337.2,4303,137,3,241.74
2025-02-04,Google,Hotel,TW,0.259,190.3,992,18,0,4.42
2025-01-29,Facebook,Vacation,KR,1.58,443.05,5043,160,4,229.87
2025-01-07,Twitter,Vacation,SG,1.821,245.66,6235,152,8,245.66
2025-01-12,Google,Vacation,KR,0.716,318.0,7273,148,8,75.88
2025-01-17,Google,Vacation,KR,0.552,187.01,4957,102,3,69.71
2025-02-12,Twitter,Vacation,TW,1.02,384.43,3956,135,6,155.7
2025-02-14,Naver,Flight,TH,0.968,347.08,1589,30,0,20.53
2025-01-11,Facebook,Flight,KR,1.026,145.29,18596,538,18,145.29
2025-01-31,Google,Flight,TH,1.053,429.03,3713,110,4,149.16
2025-02-06,Facebook,Flight,SG,0.735,211.96,12600,264,15,139.36
2025-01-21,Twitter,Flight,TH,0.153,298.32,3302,60,2,10.26
2025-01-03,Twitter,Flight,TH,0.832,373.85,16653,341,12,321.64
2025-01-22,Baidu,Vacation,JP,0.66,90.84,8918,219,9,90.84
2025-01-27,Google,Flight,KR,0.816,57.93,7145,141,7,57.93
2025-01-24,Facebook,Flight,KR,1.081,421.16,933,40,0,38.12
2025-01-15,Facebook,Flight,KR,0.853,264.55,4685,88,3,95.35
2025-02-16,Baidu,Flight,TW,0.997,59.39,17460,348,14,59.39
2025-01-05,Naver,Flight,TH,2.0,221.41,15439,467,11,221.41
2025-01-11,Facebook,Vacation,SG,1.064,77.4,7168,209,15,77.4
2025-01-15,Twitter,Vacation,TW,0.337,379.07,5050,92,2,38.65
2025-01-10,Baidu,Vacation,TW,1.417,57.73,2403,74,3,57.73
2025-01-30,Naver,Flight,TH,1.367,492.24,16846,519,11,492.24
2025-02-01,Facebook,Flight,KR,0.171,73.35,16756,318,11,53.54
2025-02-23,Facebook,Vacation,KR,1.443,163.65,18806,555,18,163.65
2025-01-18,Facebook,Flight,SG,1.727,485.07,1616,56,4,88.6
2025-01-18,Facebook,Vacation,TW,0.197,469.8,10781,223,5,31.41
2025-02-02,Twitter,Flight,JP,0.616,350.63,883,21,0,11.93
2025-02-18,Baidu,Vacation,JP,0.784,497.71,13883,330,10,215.07
2025-01-18,Facebook,Flight,TH,0.255,365.0,5017,93,6,21.38
2025-02-07,Google,Vacation,SG,0.775,477.44,2843,60,1,58.59
2025-01-24,Naver,Flight,JP,1.695,128.64,698,24,0,38.78
2025-02-16,Facebook,Hotel,KR,0.335,331.08,16388,317,9,96.03
2025-02-06,Naver,Flight,JP,1.055,226.33,3064,111,2,82.94
2025-02-03,Facebook,Vacation,TH,0.348,108.05,11514,220,8,74.1
2025-02-22,Facebook,Flight,SG,1.03,80.41,15659,485,16,80.41
2025-01-21,Twitter,Flight,TW,1.573,495.56,2551,76,2,115.41
2025-01-14,Baidu,Vacation,TH,1.991,124.81,11416,391,15,124.81
2025-01-19,Twitter,Hotel,TW,1.852,461.63,9869,296,5,461.63
2025-02-11,Baidu,Vacation,TW,1.674,455.46,19152,590,17,455.46
2025-01-27,Naver,Vacation,JP,0.11,351.66,10802,230,5,26.37
2025-01-11,Naver,Flight,SG,0.567,470.88,16659,362,15,247.7
2025-01-25,Twitter,Hotel,TH,1.016,320.29,8178,241,7,250.79
2025-02-06,Facebook,Hotel,TH,0.686,239.28,9127,189,3,129.68
2025-01-15,Twitter,Hotel,JP,0.673,458.74,12422,222,6,131.9
2025-02-24,Naver,Vacation,TH,1.027,417.32,2128,70,5,78.68
2025-01-15,Naver,Vacation,TH,1.814,264.21,1682,53,3,83.06
2025-01-11,Google,Vacation,TH,0.354,260.06,14985,292,10,92.8
2025-02-21,Twitter,Vacation,KR,0.799,279.13,8083,170,7,110.27
2025-02-25,Naver,Vacation,KR,1.452,246.97,15986,500,16,246.97
2025-02-15,Naver,Flight,TW,0.874,239.32,1705,37,1,25.44
2025-01-23,Baidu,Vacation,SG,1.507,158.74,2679,77,1,91.46
2025-01-17,Naver,Hotel,JP,0.871,364.32,13839,272,9,288.55
2025-01-14,Google,Flight,JP,0.995,477.86,743,7,0,6.44
2025-01-09,Naver,Vacation,JP,0.251,471.34,10222,223,7,49.98
2025-01-02,Facebook,Flight,TW,1.188,165.4,10446,327,15,165.4
2025-02-08,Baidu,Vacation,KR,1.692,174.19,4605,140,5,174.19
2025-02-14,Baidu,Hotel,KR,0.8,349.31,11263,220,10,135.32
2025-01-31,Baidu,Vacation,SG,1.868,277.98,4344,123,5,228.16
2025-01-26,Twitter,Vacation,TW,1.488,401.92,9862,316,6,401.92
2025-01-25,Google,Flight,TH,0.985,175.03,5694,111,6,112.11
2025-01-03,Twitter,Vacation,KR,1.877,284.95,19003,530,14,284.95
2025-01-27,Google,Flight,TW,1.64,475.93,16467,477,16,475.93
2025-02-16,Twitter,Vacation,SG,0.162,320.67,18286,387,11,46.81
2025-01-18,Facebook,Flight,KR,1.347,295.25,11800,346,10,295.25
2025-02-13,Naver,Flight,KR,1.085,342.99,2041,62,4,77.01
2025-02-19,Baidu,Hotel,SG,0.414,484.27,19225,436,17,226.78
2025-02-14,Twitter,Hotel,JP,1.945,255.3,5746,199,3,255.3
2025-02-08,Baidu,Flight,JP,1.024,186.73,1101,30,1,22.22
2025-02-22,Twitter,Flight,KR,1.028,489.97,10026,295,9,238.32
2025-01-30,Twitter,Vacation,SG,0.775,134.27,17766,351,17,134.27
2025-02-05,Google,Hotel,TW,1.179,242.97,19884,605,17,242.97
2025-01-15,Twitter,Flight,JP,0.479,494.08,14172,291,10,165.82
2025-01-20,Google,Hotel,TH,1.406,92.4,12830,418,11,92.4
2025-01-24,Baidu,Flight,TH,0.684,482.83,5989,133,10,103.7
2025-01-14,Naver,Flight,SG,0.898,255.24,1637,29,1,31.08
2025-01-26,Google,Vacation,TW,0.435,471.41,10845,229,11,89.13
2025-01-04,Baidu,Hotel,TW,0.768,166.89,407,8,0,6.53
2025-02-02,Google,Flight,JP,0.264,433.19,19697,402,14,77.05
2025-01-02,Baidu,Flight,SG,1.3,362.57,1805,49,2,53.86
2025-02-20,Twitter,Hotel,SG,0.803,232.44,12095,234,1,166.37
2025-02-21,Facebook,Flight,TW,1.804,428.6,5291,137,3,260.45
2025-02-06,Google,Vacation,SG,1.875,455.53,12217,391,17,455.53
2025-02-02,Naver,Flight,TW,0.164,98.84,9144,186,6,31.29
2025-01-03,Twitter,Flight,TH,1.246,222.52,3476,89,2,79.62
2025-01-29,Google,Flight,TH,1.119,112.32,16939,487,24,112.32
2025-02-28,Google,Flight,JP,1.167,362.67,1610,46,2,63.94
2025-01-15,Twitter,Flight,KR,0.972,230.12,8523,191,2,201.48
2025-02-14,Google,Flight,JP,0.387,419.97,14341,288,13,112.66
2025-02-15,Facebook,Vacation,TH,0.966,94.36,8210,193,4,94.36
2025-01-17,Google,Flight,KR,1.42,434.16,16536,464,16,434.16
2025-01-15,Naver,Vacation,KR,0.507,88.39,2252,50,1,26.89
2025-02-16,Naver,Vacation,JP,1.81,58.36,2006,57,2,58.36
2025-01-10,Baidu,Vacation,JP,1.387,395.03,16827,496,24,395.03
2025-01-19,Google,Hotel,TW,0.841,186.41,1530,22,0,14.18
2025-02-07,Facebook,Vacation,KR,1.686,275.43,6028,179,7,275.43
2025-02-25,Naver,Hotel,SG,0.986,395.3,17781,367,10,395.3
2025-02-28,Twitter,Flight,KR,1.761,354.37,6338,186,2,354.37
2025-03-01,Google,Hotel,TW,1.96,488.79,5150,159,6,233.21
2025-01-20,Baidu,Hotel,SG,1.488,319.69,5919,176,8,277.17
2025-01-26,Facebook,Hotel,TW,0.326,469.28,7362,155,2,36.48
2025-02-03,Baidu,Vacation,TW,1.534,392.61,10329,314,6,392.61
2025-02-27,Naver,Hotel,SG,0.329,185.97,502,5,1,2.02
2025-01-08,Google,Vacation,TW,1.137,209.76,2654,74,5,67.67
2025-02-14,Facebook,Hotel,TW,0.458,231.58,9267,181,6,101.13
2025-01-11,Baidu,Flight,SG,1.38,122.32,13135,413,22,122.32
2025-02-10,Twitter,Vacation,TW,0.81,310.96,1074,18,1,16.51
2025-01-07,Naver,Hotel,TH,0.105,221.16,10755,220,8,27.04
2025-02-04,Naver,Hotel,SG,1.932,181.55,6111,193,4,181.55
2025-01-07,Baidu,Vacation,TH,1.107,338.84,11528,333,10,338.84
2025-01-21,Baidu,Flight,KR,0.276,201.93,15692,326,12,64.15
2025-01-16,Naver,Vacation,SG,0.396,124.49,7759,162,6,81.72
2025-02-16,Facebook,Flight,TW,1.611,291.58,8219,243,9,291.58
2025-02-19,Google,Flight,SG,0.277,66.93,10104,213,16,66.93
2025-02-20,Twitter,Vacation,TW,0.838,419.77,9627,208,4,188.22
2025-01-15,Google,Vacation,SG,1.211,224.1,1937,51,1,57.35
2025-01-10,Google,Vacation,TH,1.683,397.47,16750,543,13,397.47
2025-02-19,Facebook,Vacation,KR,0.219,53.57,2061,35,1,7.96
2025-02-03,Twitter,Vacation,SG,0.881,422.52,16224,335,4,232.45
2025-01-30,Naver,Flight,KR,1.899,58.43,4263,124,4,58.43
2025-02-06,Facebook,Flight,KR,1.401,155.41,11661,359,15,155.41
2025-02-27,Twitter,Hotel,SG,1.413,427.16,18292,530,12,427.16
2025-02-28,Google,Flight,JP,1.994,411.13,12360,384,17,411.13
2025-02-11,Twitter,Hotel,KR,0.348,189.24,7331,160,8,44.63
2025-02-20,Twitter,Vacation,TW,0.613,163.75,17842,329,7,163.75
2025-02-26,Google,Flight,TH,0.273,335.22,1280,22,0,5.0
2025-02-28,Baidu,Flight,KR,1.099,409.09,16712,499,16,409.09
2025-02-19,Baidu,Vacation,TH,0.552,176.56,10632,208,8,141.46
2025-01-20,Facebook,Hotel,SG,0.505,137.19,3940,69,4,40.09
2025-02-12,Facebook,Vacation,TW,1.768,345.19,10998,312,9,345.19
2025-02-23,Facebook,Hotel,TH,0.496,437.22,18960,402,9,229.72
2025-02-27,Twitter,Vacation,TH,1.448,422.09,9413,259,10,376.13
2025-01-08,Facebook,Vacation,KR,1.005,360.76,6082,193,4,144.87
2025-02-16,Baidu,Hotel,KR,1.709,299.85,19817,606,25,299.85
2025-02-05,Baidu,Hotel,JP,0.586,155.67,9346,189,10,130.58
2025-01-13,Google,Vacation,KR,0.302,96.37,17500,354,9,96.37
2025-02-21,Naver,Hotel,TH,0.381,359.75,19848,394,14,166.85
2025-01-23,Baidu,Vacation,TW,1.222,84.52,11944,346,16,84.52
2025-02-09,Baidu,Hotel,JP,0.576,456.75,1364,26,1,16.58
2025-02-16,Facebook,Vacation,SG,1.518,243.82,18740,576,11,243.82
2025-01-03,Google,Vacation,JP,0.886,61.09,19265,408,24,61.09
2025-02-28,Baidu,Vacation,TW,1.273,106.21,12108,336,19,106.21
2025-01-22,Facebook,Vacation,TH,1.116,467.62,14071,411,11,467.62
2025-02-24,Twitter,Hotel,TW,0.966,317.08,12156,254,7,281.88
2025-01-31,Twitter,Vacation,JP,1.262,167.89,18410,555,23,167.89
2025-02-26,Facebook,Hotel,SG,0.994,381.46,15881,304,10,293.02
2025-01-24,Baidu,Hotel,TH,0.448,429.76,852,23,0,10.31
2025-01-27,Naver,Vacation,KR,1.496,316.48,7276,218,0,246.03
2025-01-08,Google,Flight,KR,0.201,247.29,15413,317,16,63.76
2025-02-25,Baidu,Flight,SG,0.868,212.14,10352,200,9,212.14
2025-02-08,Twitter,Hotel,JP,1.695,410.52,11838,369,15,410.52
2025-02-07,Baidu,Flight,SG,0.683,72.96,5573,116,6,72.96
2025-01-31,Baidu,Vacation,KR,1.68,350.47,18681,557,28,350.47
2025-01-25,Facebook,Vacation,SG,1.728,297.54,14106,422,11,297.54
2025-02-11,Baidu,Hotel,KR,1.71,224.82,11451,363,16,224.82
2025-01-25,Baidu,Hotel,JP,1.593,307.26,16061,508,25,307.26
2025-01-22,Baidu,Hotel,TH,1.141,325.39,17127,526,15,325.39
2025-02-13,Facebook,Hotel,TW,0.508,489.41,16288,303,11,141.88
2025-02-25,Google,Flight,TH,1.104,287.04,7966,228,15,271.21
2025-02-06,Google,Flight,TH,0.606,322.26,7768,167,7,79.9
2025-02-02,Twitter,Hotel,TW,0.632,207.94,17858,358,11,166.04
2025-01-02,Baidu,Vacation,TW,0.343,204.88,15199,288,7,119.07
2025-02-26,Baidu,Flight,JP,1.702,375.17,11728,369,19,375.17
2025-01-29,Baidu,Flight,SG,1.77,254.46,19448,607,23,254.46
2025-01-21,Twitter,Vacation,TW,1.052,76.87,10293,335,16,76.87
2025-01-17,Naver,Flight,TW,1.674,111.44,8316,239,2,111.44
2025-02-23,Twitter,Vacation,TW,1.549,355.32,17644,534,17,355.32
2025-02-02,Naver,Flight,JP,0.586,419.59,1440,30,2,18.61
2025-02-19,Google,Flight,TW,1.663,351.67,3604,114,4,230.73
2025-02-23,Twitter,Flight,TW,0.29,270.63,15241,305,8,64.79
2025-03-01,Baidu,Hotel,SG,0.338,222.32,15046,289,14,94.78
2025-02-08,Naver,Vacation,TH,1.743,302.12,10590,316,8,302.12
2025-01-26,Facebook,Flight,TH,1.101,353.64,4612,149,6,162.4
2025-01-31,Naver,Flight,KR,1.621,153.94,5687,177,5,153.94
2025-01-03,Baidu,Flight,JP,0.728,462.4,8171,181,4,158.06
2025-01-21,Facebook,Hotel,SG,0.265,364.61,14266,281,9,55.7
2025-02-27,Baidu,Flight,KR,0.569,126.94,16358,307,18,126.94
2025-01-07,Facebook,Hotel,SG,1.273,127.22,1395,41,2,59.95
2025-02-26,Baidu,Vacation,KR,1.39,320.54,8652,261,10,288.61
2025-02-01,Facebook,Vacation,TW,1.184,350.68,10704,310,11,350.68
2025-02-16,Twitter,Flight,SG,1.527,430.74,4243,120,4,152.34
2025-02-03,Baidu,Flight,TH,1.52,485.0,6841,195,8,253.65
2025-02-27,Twitter,Flight,TH,0.15,324.38,9422,177,3,34.52
2025-02-21,Twitter,Hotel,KR,1.301,122.02,18805,546,25,122.02
2025-02-09,Twitter,Flight,TW,0.424,222.67,11257,244,5,110.49
2025-02-25,Naver,Vacation,TH,1.496,166.38,15156,423,9,166.38
2025-02-17,Naver,Vacation,TH,0.131,283.3,12863,265,7,44.63
2025-01-08,Baidu,Flight,SG,0.623,165.76,10804,252,15,159.52
2025-02-15,Twitter,Vacation,KR,0.955,161.94,19377,377,13,161.94
2025-02-24,Google,Vacation,TW,0.783,336.96,12768,266,9,185.59
2025-02-23,Baidu,Flight,SG,1.498,141.29,806,28,1,30.34
2025-01-04,Naver,Flight,KR,1.035,146.0,10152,309,11,146.0
2025-02-17,Baidu,Hotel,JP,1.779,460.05,3096,91,6,119.16
2025-01-13,Google,Flight,JP,0.32,212.47,8493,164,6,53.42
2025-01-12,Facebook,Hotel,JP,0.763,204.99,11503,198,8,164.97
2025-02-25,Baidu,Flight,TH,0.308,121.74,1613,34,2,12.15
2025-02-22,Facebook,Hotel,TW,1.925,357.09,4518,156,5,286.09
2025-01-22,Facebook,Hotel,JP,1.235,65.07,16862,480,15,65.07
2025-01-13,Facebook,Hotel,SG,1.848,66.15,12654,368,12,66.15
2025-01-31,Twitter,Hotel,KR,1.697,345.08,16568,489,19,345.08
2025-02-17,Baidu,Hotel,TW,0.726,210.37,8333,173,5,156.63
2025-01-29,Facebook,Vacation,TH,1.262,161.17,17530,522,19,161.17
2025-01-20,Google,Vacation,KR,0.554,394.89,19031,405,16,228.29
2025-01-07,Google,Vacation,TW,0.754,110.47,1964,49,1,45.05
2025-02-26,Facebook,Hotel,KR,1.969,166.78,4567,143,5,166.78
2025-02-04,Facebook,Hotel,TH,1.573,402.68,2203,69,0,124.34
2025-01-09,Facebook,Flight,KR,1.006,462.78,17225,564,22,434.08
2025-02-13,Baidu,Flight,JP,0.998,139.63,9864,207,7,139.63
2025-01-17,Facebook,Vacation,KR,0.587,265.93,3056,46,0,27.39
2025-01-17,Facebook,Hotel,JP,1.14,118.39,6657,187,8,118.39
2025-02-18,Twitter,Vacation,SG,0.556,372.15,19708,400,13,233.55
2025-01-06,Google,Hotel,TH,1.458,490.51,7556,197,10,272.24
2025-02-10,Facebook,Hotel,TW,1.923,170.87,14229,436,13,170.87
2025-01-22,Facebook,Vacation,SG,1.718,305.4,1345,35,0,58.15
2025-02-02,Twitter,Flight,SG,0.94,190.47,5733,102,0,97.73
2025-02-16,Baidu,Vacation,KR,1.602,204.42,1215,27,4,36.24
2025-01-24,Facebook,Flight,SG,1.372,451.75,2190,68,2,110.83
2025-01-06,Facebook,Hotel,JP,0.996,259.02,16919,354,13,259.02
2025-01-16,Twitter,Vacation,KR,1.212,133.83,7033,213,5,133.83
2025-01-25,Baidu,Hotel,SG,0.51,84.22,13104,240,9,84.22
2025-01-23,Google,Hotel,JP,1.2,403.65,13295,427,17,403.65
2025-02-03,Baidu,Hotel,JP,0.809,320.29,16482,336,18,250.08
2025-02-20,Baidu,Vacation,TW,1.289,86.52,6087,186,8,86.52
2025-01-31,Twitter,Vacation,SG,0.748,198.05,13174,289,6,198.05
2025-02-27,Baidu,Vacation,JP,1.225,313.27,5564,165,6,229.82
2025-02-07,Google,Flight,SG,0.792,385.9,13347,268,5,251.57
2025-02-08,Baidu,Flight,TH,0.1,499.54,11044,224,9,20.19
2025-02-03,Twitter,Vacation,SG,0.178,328.65,3334,72,2,11.28
2025-01-27,Baidu,Flight,TH,1.666,344.97,17113,498,15,344.97
2025-01-16,Google,Vacation,KR,0.909,338.62,6760,146,6,137.27
2025-02-19,Baidu,Hotel,TW,0.213,251.06,9076,154,8,39.66
2025-01-02,Naver,Vacation,JP,1.016,345.26,9209,317,9,342.45
2025-02-21,Naver,Flight,TH,1.623,80.49,8224,254,9,80.49
2025-02-27,Twitter,Vacation,TW,1.993,79.52,18404,586,18,79.52
2025-01-30,Naver,Vacation,KR,0.942,307.46,16970,346,18,249.92
2025-01-10,Google,Hotel,SG,1.733,310.68,9318,301,11,310.68
2025-01-19,Baidu,Flight,JP,0.495,202.54,12426,233,7,99.98
2025-01-08,Baidu,Hotel,SG,1.71,99.48,8335,256,4,99.48
2025-02-18,Facebook,Hotel,SG,0.408,93.16,2145,41,2,15.23
2025-02-15,Baidu,Flight,JP,1.724,484.91,13280,392,10,484.91
2025-01-12,Twitter,Flight,KR,1.762,85.96,14239,464,16,85.96
2025-01-03,Naver,Hotel,KR,1.604,388.09,11063,358,9,388.09
2025-02-08,Facebook,Vacation,TW,1.38,180.94,11395,312,8,180.94
2025-02-27,Naver,Hotel,SG,1.616,460.15,14201,416,18,460.15
2025-02-19,Facebook,Hotel,TW,1.592,479.7,12922,374,7,479.7
2025-02-17,Baidu,Flight,TH,1.777,177.75,16632,476,16,177.75
2025-02-17,Baidu,Flight,KR,1.265,76.89,10045,306,10,76.89
2025-02-06,Naver,Vacation,SG,1.068,461.12,17116,541,19,413.15
2025-01-18,Google,Hotel,TW,1.05,237.32,14240,439,10,237.32
2025-01-12,Google,Hotel,TW,1.947,101.73,19063,581,26,101.73
2025-01-01,Baidu,Hotel,TH,0.395,101.96,3576,61,1,19.92
2025-02-05,Google,Flight,KR,0.652,186.87,19250,373,19,186.87
2025-01-26,Google,Hotel,TH,0.755,112.26,9288,186,7,112.26
2025-02-27,Baidu,Vacation,SG,1.372,287.76,7336,215,10,287.47
2025-01-19,Facebook,Vacation,TH,0.568,179.85,998,22,0,15.72
2025-01-11,Twitter,Vacation,TW,0.591,121.66,13718,251,5,121.66
2025-02-27,Facebook,Flight,JP,0.336,179.45,4697,102,2,33.1
2025-02-25,Baidu,Flight,TW,1.758,64.04,1533,46,2,64.04
2025-01-09,Google,Hotel,JP,0.195,228.59,3173,64,7,15.14
2025-01-14,Naver,Vacation,TW,0.914,268.94,8579,174,5,127.55
2025-02-20,Google,Hotel,JP,0.193,433.66,18562,398,14,96.16
2025-01-13,Baidu,Vacation,TW,0.466,331.23,18963,386,25,173.53
2025-01-07,Baidu,Hotel,TW,1.716,397.59,7421,215,7,368.29
2025-02-26,Google,Vacation,KR,0.757,233.89,13126,274,12,216.72
2025-02-22,Twitter,Vacation,JP,1.786,422.88,3403,91,0,132.67
2025-01-08,Twitter,Vacation,TW,1.073,166.42,2297,60,1,69.26
2025-02-24,Baidu,Hotel,JP,1.29,403.12,19232,623,23,403.12
2025-02-11,Baidu,Hotel,TW,0.276,365.1,12812,261,18,57.15
2025-02-09,Facebook,Hotel,JP,1.2,424.83,17768,554,17,424.83
2025-01-03,Baidu,Hotel,SG,1.154,375.71,16799,475,27,375.71
2025-01-13,Google,Hotel,TW,0.749,125.91,3993,83,2,66.04
2025-02-06,Twitter,Vacation,KR,1.973,284.15,16385,502,17,284.15
2025-02-17,Naver,Vacation,SG,0.537,468.54,3481,70,3,47.14
2025-01-05,Google,Hotel,KR,0.992,308.94,6601,122,10,126.28
2025-01-20,Google,Vacation,JP,0.339,250.46,16794,321,18,121.58
2025-02-02,Google,Flight,JP,1.773,123.01,15681,454,27,123.01
2025-01-03,Naver,Flight,KR,0.766,139.92,2040,38,0,35.17
2025-02-26,Twitter,Flight,KR,1.476,141.51,16617,522,19,141.51
2025-02-05,Twitter,Flight,KR,0.92,121.5,10443,190,3,121.5
2025-01-04,Naver,Hotel,JP,1.94,469.06,18295,570,12,469.06
2025-02-24,Twitter,Flight,TW,1.477,466.1,2925,82,2,137.03
2025-02-22,Baidu,Vacation,JP,1.273,341.98,2337,80,1,73.27
2025-01-16,Google,Flight,KR,1.391,364.02,14982,448,24,364.02
2025-01-29,Naver,Vacation,KR,0.669,473.54,16681,332,10,265.36
2025-01-23,Facebook,Flight,KR,1.712,357.97,1295,40,0,87.49
2025-01-28,Baidu,Vacation,KR,1.577,146.9,8460,272,9,146.9
2025-02-20,Facebook,Flight,JP,0.391,213.69,13807,276,8,81.21
2025-01-18,Baidu,Flight,TH,1.981,106.96,695,25,1,58.88
2025-01-25,Naver,Flight,SG,1.581,188.67,3180,82,0,136.98
2025-01-03,Naver,Hotel,KR,1.363,313.69,7170,190,5,273.8
2025-01-24,Facebook,Flight,KR,1.637,232.05,4976,140,3,232.05
2025-01-15,Baidu,Hotel,TH,1.744,413.9,19623,573,32,413.9
2025-01-24,Naver,Vacation,KR,1.084,396.72,7732,229,7,318.45
2025-01-22,Twitter,Vacation,KR,1.649,76.14,6035,211,5,76.14
2025-02-19,Naver,Flight,KR,1.974,495.17,7130,222,7,495.17
2025-03-01,Google,Flight,JP,0.545,383.61,2960,59,3,26.33
2025-02-05,Google,Flight,KR,0.246,206.78,10252,215,6,38.48
2025-02-16,Baidu,Vacation,JP,0.999,50.41,2999,55,1,50.41
2025-01-29,Google,Vacation,JP,0.344,67.23,8683,143,6,54.13
2025-02-10,Facebook,Hotel,KR,0.759,68.35,8369,170,6,68.35
2025-02-02,Naver,Hotel,SG,0.892,302.53,3152,65,2,51.54
2025-01-11,Naver,Hotel,TH,1.071,320.42,7087,223,6,234.63
2025-02-06,Google,Vacation,SG,1.841,118.78,6552,184,4,118.78
2025-01-11,Google,Hotel,TH,1.075,478.45,17294,522,12,478.45
2025-02-17,Google,Hotel,KR,0.863,99.6,1384,23,1,23.76
2025-02-27,Naver,Hotel,TH,0.767,222.7,16026,311,5,222.7
2025-02-16,Google,Hotel,SG,1.849,197.5,1871,61,4,104.42
2025-01-14,Facebook,Hotel,KR,1.562,250.9,6626,186,5,250.9
2025-01-28,Facebook,Vacation,JP,1.238,95.55,19229,564,18,95.55
2025-02-12,Baidu,Hotel,TH,0.612,472.99,10205,187,7,136.01
2025-01-20,Facebook,Vacation,TH,0.595,373.49,9199,173,6,76.34
2025-01-18,Google,Vacation,SG,1.665,209.67,3470,99,3,118.75
2025-03-01,Google,Flight,TW,0.936,462.84,6096,119,8,122.52
2025-01-26,Facebook,Flight,SG,1.464,358.43,14357,427,10,358.43
2025-02-12,Twitter,Hotel,JP,0.896,67.36,2171,43,2,44.23
2025-02-10,Google,Hotel,TW,0.892,137.1,2760,49,1,49.08
2025-01-12,Facebook,Vacation,TW,0.891,175.4,19910,357,13,175.4
2025-02-20,Naver,Hotel,SG,0.97,392.74,12391,228,6,236.3
2025-01-28,Twitter,Hotel,TH,0.492,487.48,3155,49,0,20.78
2025-02-11,Twitter,Hotel,KR,0.634,185.5,1309,22,1,9.95
2025-01-31,Baidu,Vacation,SG,1.253,280.03,961,29,2,29.88
2025-02-01,Baidu,Flight,JP,1.868,473.57,19538,595,31,473.57
2025-02-27,Google,Flight,TH,1.916,330.13,9974,291,11,330.13
2025-02-13,Baidu,Hotel,SG,1.048,221.06,9083,264,13,221.06
2025-02-19,Naver,Flight,JP,1.514,466.92,7984,221,3,416.44
2025-01-16,Baidu,Flight,SG,1.192,469.51,12332,353,12,379.39
2025-01-05,Google,Vacation,KR,1.434,235.65,12732,386,18,235.65
2025-01-03,Naver,Flight,TH,0.312,80.98,19359,396,7,80.98
2025-01-26,Google,Vacation,TW,0.514,93.55,18916,357,10,93.55
2025-02-24,Google,Hotel,JP,1.801,209.38,3880,120,8,187.9
2025-02-04,Google,Hotel,TH,0.982,269.14,6571,127,5,159.69
2025-01-28,Google,Hotel,TH,0.453,199.34,12495,244,8,78.0
2025-02-26,Twitter,Flight,JP,0.56,468.53,8901,160,4,90.21
2025-02-07,Google,Vacation,SG,0.512,108.56,8893,181,3,108.56
2025-01-20,Google,Hotel,KR,1.949,206.28,4584,115,6,176.47
2025-02-22,Twitter,Vacation,JP,0.384,459.2,17738,364,5,139.12
2025-01-22,Naver,Hotel,TH,0.502,364.86,13969,299,6,169.56
2025-02-12,Baidu,Hotel,TH,1.368,329.33,16519,476,15,329.33
2025-01-08,Facebook,Vacation,JP,0.412,281.95,10575,204,7,87.5
2025-02-10,Facebook,Flight,TH,1.681,86.6,10541,328,6,86.6
2025-01-28,Twitter,Hotel,TW,1.692,164.13,6066,162,4,164.13
2025-01-30,Naver,Vacation,JP,0.715,353.15,12092,210,3,107.36
2025-02-09,Baidu,Vacation,KR,0.776,246.51,5764,117,6,92.49
2025-01-30,Twitter,Hotel,JP,1.032,105.65,17064,508,17,105.65
2025-02-03,Naver,Flight,TH,0.294,372.59,4010,78,2,20.82
2025-02-11,Twitter,Vacation,TH,1.527,303.84,15665,443,11,303.84
2025-01-12,Facebook,Vacation,TW,0.696,164.54,9238,198,4,133.25
2025-01-27,Naver,Vacation,KR,0.155,168.85,18501,335,8,58.06
2025-01-12,Facebook,Vacation,SG,1.678,216.8,14732,409,17,216.8
2025-01-23,Facebook,Flight,KR,0.309,189.69,15060,306,7,80.41
2025-01-31,Google,Vacation,SG,1.019,295.84,14090,411,19,295.84
2025-01-28,Twitter,Vacation,SG,0.578,446.23,2783,49,4,35.94
2025-02-07,Naver,Flight,TW,1.48,301.13,14511,427,8,301.13
2025-01-26,Twitter,Flight,SG,1.95,162.17,18523,575,18,162.17
2025-02-18,Baidu,Vacation,KR,1.485,231.53,19877,623,27,231.53
2025-02-20,Facebook,Vacation,TH,0.889,419.13,17428,368,12,392.5
2025-02-25,Twitter,Flight,TW,1.708,300.41,17859,530,5,300.41
2025-02-07,Baidu,Hotel,TH,1.45,416.72,16323,485,19,416.72
2025-02-03,Facebook,Vacation,SG,1.963,482.05,5969,170,6,409.4
2025-01-10,Facebook,Vacation,SG,1.627,107.73,12493,348,11,107.73
2025-02-27,Facebook,Vacation,JP,0.301,382.71,2376,47,2,15.55
2025-01-07,Facebook,Flight,KR,0.648,137.26,6112,119,3,76.77
2025-01-15,Facebook,Hotel,TW,1.744,191.32,14314,440,17,191.32
2025-01-07,Twitter,Flight,JP,0.819,490.77,3407,71,3,48.92
2025-01-28,Naver,Hotel,SG,1.708,391.66,3666,98,6,134.21
